text	task_1	task_2	text_id
Wir wünschen Ihnen ein frohes #Pfingstfest im Kreis von Familie und Freunden. Nutzen Sie das sommerliche Wetter und unternehmen Sie einen Ausflug in die Natur.  Wir wünschen allen genug Zeit zum Durchatmen.  Herzlichst,  Ihr #AfD Social-Media-Team  ➡️ https://t.co/Jupska9kDl https://t.co/qivSQ9FyxI	NOT	NONE	hasoc_de_1658
Die wichtigste Frage ist doch: Kam Heiko mit Kippa zu den Mullahs?  Und wenn ja, durfte er die aufbehalten? https://t.co/86GDRQv9Bg	NOT	NONE	hasoc_de_1659
so was von WAHR👍👍👍👍👏👏👏👏👏 https://t.co/iycEnAsHq7	NOT	NONE	hasoc_de_1660
Darf man noch 'Vaterland' sagen, oder ist das jetzt Landteil 1 und Landteil 2?🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔	NOT	NONE	hasoc_de_1661
Wie zu DDR Zeiten. Was nicht ins Gesinnungs-TV passt, wird auch nicht berichtet.😡😡😡 https://t.co/g9QbdgQQ4X	NOT	NONE	hasoc_de_1662
da würden noch soviele Fressen mehr rein passen!👍👍😡😡😡  aber leider platz mangel🤪🤪 https://t.co/v2xH09Z84E	HOF	PRFN	hasoc_de_1663
Wie viele werden es wohl bundesweit gewesen sein ?🤔🤔🤔  müssen mal richtig suchennnnnnnnnnnnnn👍👍👍👍 https://t.co/IwA0efJhGT	NOT	NONE	hasoc_de_1664
#Aschiebehaft u. die #GrüneKhmer, mehr muss man eigentlich nicht wissen.  Falls es dem Herrn Lauinger entgangen sein sollte, hier noch mal zum Mitschreiben für Menschen mit Denkdefizit: Bevor ein Mensch in Abschiebehaft genommen wird, kann er immer noch freiwillig ausreisen. https://t.co/4Q7srVIica	HOF	OFFN	hasoc_de_1665
Gemeinsam kann man doch was erreichen. Da jammern sie jahrelang über deutsche die Geld bringen und dafür feiern wollen.  Wollen sie weg haben. Jetzt ist das Geschrei groß.👍👍👍👍 https://t.co/g9oG4SF72B	NOT	NONE	hasoc_de_1666
die können gleich nach Afrika marschieren das passt ja!!👏👏  Dort auch das gelobte Land🤪  die werden dann bestimmt herzlichst Erwartet😂👍 https://t.co/vxVSon0m2T	NOT	NONE	hasoc_de_1667
👍👍👍👍na geht doch👍👍👍👍  Italien erlässt Geldstrafe auf Rettung von Migranten im Mittelmeer     Private Schiffe, die unerlaubt in italienische Hoheitsgewässer fahren, müssen demnach zwischen 10.000 und 50.000 Euro Strafe zahlen.    Italien for EVER👏👏 https://t.co/VzkYpGB6q1	NOT	NONE	hasoc_de_1668
Die alte SED und die neue SED! 🤔🤔  mhh ja ficki ficki für Deutschland👍👍    https://t.co/4uYW8SRUZS.. https://t.co/xXYxdpNNjH	HOF	PRFN	hasoc_de_1669
dann Fresse ich lieber garnix👍👍👍  Diät auch mal gut🤪 https://t.co/5cEfojxZys	HOF	PRFN	hasoc_de_1670
ehmmm was wollte ich schreiben  blöde Hitze in Sachsen🤪😂😂 https://t.co/CsYrdqzSmS	NOT	NONE	hasoc_de_1671
leider wohl nur ein Traum😡😡😡 https://t.co/sMNDTQ6hga	NOT	NONE	hasoc_de_1672
Und die #Propaganda hat nachgelegt.  Dass #Lübcke sich mit seinen  unverschämten Äußerungen zur Willkommenskultur selbst zum Hassobjekt gemacht hat und nach seinem Tod allenthalben Häme frei wird, damit MUSS die Gutmenschenfraktion jetzt klarkommen.  Unschön, aber verständlich. https://t.co/cV9FFJcnCH	HOF	OFFN	hasoc_de_1673
na geht doch Blau Bergauf👍👍👍  Frage mich nur welche doofen grün wählen??🤔  bestimmt der Bleistift angesetzt um das zu bewerkstelligen😡 https://t.co/OqH7fxCopV	HOF	OFFN	hasoc_de_1674
Wie jetzt wird dann auch der Paragraph 130 Gestrichen und die wahre Meinungafreiheit wieder Aufgenommen. Na ja klar sonst würde man ja nicht die Klarnamenpflicht brauchen. Das finde ich gut von der Krampen Knarrenbauer. Oder?👏👏🤣🤣 https://t.co/laLHp4eugP	NOT	NONE	hasoc_de_1675
Die zeiten gleichen sich grins bald ist wieder Mittelalter👌  Jahr 42: Caligula ernennt sein Pferd zum Konsul  Jahr 2013: Von der Leyen wird Verteidigungsministerin  Jahr 2019: Thunfisch erhält Doktortitel  alles ist eben heute möglich😡😡	HOF	OFFN	hasoc_de_1676
einfach mal die Seele baumeln lassen👌👌 https://t.co/BoJEic8fhg	NOT	NONE	hasoc_de_1677
ab in die schöne grüne Zukunft🤣🤣🤮🤮 https://t.co/PWsuE4g48x	HOF	PRFN	hasoc_de_1678
mal schauen wie schnell aufgeladen ist😂😂😂😂😂 https://t.co/Pmw876Q34D	NOT	NONE	hasoc_de_1679
passt .. Dienstkleidung für Grüne...... bei Friday for Future Demos😂😂  und die schönste der Grünen vorne weg🤪🤪 https://t.co/Nb6rcJuMmN	NOT	NONE	hasoc_de_1680
Mit Blick auf diese vom üblichen Verdächtigen fremdfinanzierten Zombies finde ich 'Extinction',also das Aussterben solcher 'Aktivisten' gar nicht so verkehrt. Glücklicherweise ist ihr Fortpflanzungsdrang durch ihr genderfluides Dasein total gestört und außerdem sind Babies ja  1/2 https://t.co/aEKVdJzap4	HOF	OFFN	hasoc_de_1681
🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮  Nichts ist zu peinlich, als dass es die deutsche Presse nicht schreiben würde. Sie wollen ihn wirklich an der Spitze sehen und bereiten den Wähler schon mal auf das Wahlergebnis vor. https://t.co/l7aBKU5rdI	HOF	PRFN	hasoc_de_1682
tja da sieht man was heute wichtig ist in MusselSchland😡😡 https://t.co/rqFZwRLWqi	HOF	OFFN	hasoc_de_1683
#HauAbGesetz bzw. #GeordneteRueckkehrGesetz: Klingt gut. 😇👍  Hoffentlich nicht nur leere Worte.	NOT	NONE	hasoc_de_1684
Weiterhin Frohes Schaffen, liebe deutsche Steuerzahler!👍👍    'Bremer BAMF überwies 8.5 Millionen Euro, aber niemand weiß, wohin.    besser scheint es man weiß nicht wo unsere sauer verdienten Steuerkröten hinflutschen 😡😡 https://t.co/qdDiU1Me1z	NOT	NONE	hasoc_de_1685
Wenn Hohlnuss Merkel das bekommt dann hat die Thunfisch das aber 100mal mehr verdient👌👌  😂Geil! Weiter so...    ... jetzt merkt langsam auch der Letzte, dass es eine reine PR-Nummer ist mit KlimaKröta!    Ein schwerst geistesbehindertes und mangels Schulbesuchen wahrscheinlich  1/3 https://t.co/0kS4YCMIjC	HOF	OFFN	hasoc_de_1686
#Einbildung is was wert👏👏  da wachsen wohl schon die Träume in den Himmel👌 https://t.co/s8Z2FEf5f7	NOT	NONE	hasoc_de_1687
Görlitz: Migranten, Juden und Homosexuelle gegen 'Hollywood' und für OB-Kandidaten von der AfD  na da melden sich wie immer mal wieder die die sich ja immer bei sowas melden  Flüchtlinge die nichts zu sagen haben eigentlich in Deutschland  was reisen die das Maul auf??  1/3 https://t.co/TT7kd5mNsR	HOF	OFFN	hasoc_de_1688
scheinheiliges Arschloch...  na im Bus fährt bestimmt sein doppelgänger😡😡  Verlogen bis zum geht nicht mehr https://t.co/wifzCrYakK	HOF	OFFN	hasoc_de_1689
➡️➡️100-Jahres-Feier in Genf: Merkel will Sozialstandards anmahnen❗️❗️😂😂😂  https://t.co/8iaCQyPm4F.. https://t.co/wbO7ICHG31	NOT	NONE	hasoc_de_1690
Grüne fordern erkennungs Pflicht. Hier ein Vorschlag.😂😂😂 https://t.co/qzGXPnC4Iv	NOT	NONE	hasoc_de_1691
na dann Prost🤣🤣 https://t.co/JWiw1cPusj	NOT	NONE	hasoc_de_1692
Zweifelt Frau @SawsanChebli etwa die globale Erwärmung an?  Das ist widerliches #AfD-Niveau!  #fckNzs #GlobalWarming #FridaysForFuture https://t.co/5z9Wq2MqJn	NOT	NONE	hasoc_de_1693
der friedliche Islam 👌🤔  hat ja wie jeder es kennt Respekt und Ehre vor jeder anderen Kultur 🧐  es geht eben schon von kleinauf los und hier bei uns soll es anders sein??🤔🤔  Die lachen doch die SaudoofenDeutschen nur aus  UND  die haben es nicht anders verdient die Doofmichels https://t.co/ErRoDTGVue	HOF	OFFN	hasoc_de_1694
Ach ja, Schulligung Robbi, hatte ganz vergessen, dass Freiheit natürlich nur in dem Rahmen erlaubt ist, den du uns absteckst.👌👌👍 https://t.co/P2xSEqus8j	NOT	NONE	hasoc_de_1695
Mein Mittagessen ist fertig, bis später.🤪🤪☺️☺️☺️ https://t.co/dDDag423vt	NOT	NONE	hasoc_de_1696
Passt Passt und Passt👏👏👏  was für eine Pflaume👍👍👍👍👌 https://t.co/ciaayeAFx2	NOT	NONE	hasoc_de_1697
Schon wieder Stichtag.😡😡    Chemnitz: Syrer verletzt Deutschen mit Messer, Polizei schweigt! https://t.co/xlKG6LMQcU	NOT	NONE	hasoc_de_1698
aber blitz blank du Aische😂😂 https://t.co/iqOa7GWDjW	NOT	NONE	hasoc_de_1699
Pfingsten ändert sich über die Jahre👌👍👍  früher Pfingstochse  heute SPD-Schweine😂😂😂👌👌 https://t.co/TKaxBNU5rQ	HOF	OFFN	hasoc_de_1700
😂😂😂😂😂😂😂😂😂😂😂👍👍👍👍👍😂😂😂😂wie gewählt so geliefert , ich würde den CSD in Kreuzberg gleich noch mit verbieten 👌, zu viel CO2 Schleudern ohne Hirn unterwegs   Wegen Klimawandel: Bezirk verbietet Feste im Mauerpark   Pankow will Grünanlagen wie den Mauerpark   1/2 https://t.co/7Sg4iIgsFv	NOT	NONE	hasoc_de_1701
Senioren beleidigen junge Kopftuchträgerinnen – Festnahme  na geht doch!  endlich mal Eier in der Hose die Polizei  ach moment ich dachte andersrum🤔  aber so mag man es ja eher im versifften Berlin😡  da kam die mutige Polizei zu der Oma und ab ging die Grüne Mina mit der räächten😬 https://t.co/USTWpaXstF	NOT	NONE	hasoc_de_1702
die guten alten Zeiten👌👌  ein Mohr war eben noch ein Mohr👍👍  warum also was ändern was so lange eben schon normal ist🤔🤔 https://t.co/SBSMwDqXA7	HOF	OFFN	hasoc_de_1703
😂😂😂😂😂😂😂 https://t.co/g56uveSwfM	NOT	NONE	hasoc_de_1704
Schöne Pfingsten wünsche ich allen!schöne Tage zum entspannen und sich wieder fit machen für die Schlacht um Deutschland  ach ja den Meldemuschis die mich wieder mal gemeldet haben och ein heißes Pfingsten-möge euer Spatzen Hirn noch mehr schrumpfen und schön klappern in der Birne https://t.co/zM5ym64R0Z	HOF	OFFN	hasoc_de_1705
na da würde ich dann och mit fahren😂😂  frische Luft und man schön eine rauchen😇😇🤪 https://t.co/dLvQKw3isS	NOT	NONE	hasoc_de_1706
Tank-Irrsinn: Preise steigen, obwohl Rohöl billiger wird😡    na ja das ja klar Geld wird knapp für unsere Neubürger da müssen wir eben bissel mehr fahren  umd das so nebenbei mit zu finanzieren🤢 https://t.co/Mx4YNwWKvg	HOF	PRFN	hasoc_de_1707
Da fällt mir ein, ich brauche frisches Waffenöl...😂😂😂 https://t.co/hTYUUoO4oF	NOT	NONE	hasoc_de_1708
na endlich geht es Bergauf mit den Deutschen   😡😡 https://t.co/uz5zzoWTyd	NOT	NONE	hasoc_de_1709
Achtung —- Kind an Grundschule aufgehängt !! Lasst eure Kinder nicht aus den Augen,verdammt nochmal !   https://t.co/XhkSl01633..  was geht nur ab inOldGermany😡😡😡😡	NOT	NONE	hasoc_de_1710
Neues aus der Kategorie... echt KRANKER Scheiß im 'Wessi'-Land🤔😡     Die U17-Mannschaft des TuS Binzen feiert ihren Aufstieg in die Landesliga ohne Steak und Wurst. Aus #Klimaschutzgründen gibt es Crêpes. Das Team will damit ein Zeichen setzen.   https://t.co/AmGgkvW5MS.. https://t.co/fOW89odBp8	HOF	PRFN	hasoc_de_1711
VÖLLIG gehirngewasche 'Jünger' 😡    Na dann viel Spaß beim laufen zur Schule bei wind und Wetter👍👍  Fridays For Future: Schüler wollen Autos aus Nürnberg verbannen   'Lag's an den #Pfingstferien, am heißen Wetter oder gar am #erlahmenden #Elan der Klimaschutz-Demos?   1/2 https://t.co/zWwhHsqqE8	NOT	NONE	hasoc_de_1712
Rolex 'Mohammed' Cheblis Antwort auf Fat-Siggis Kritik an der Migrationspolitik des Merkels-Regimes. 👌  nun werden sich die Augen gegenseitig ausgehackt  WUNDERBAR  Nichtskönnerin mit hohlem Kopf aber toller Uhr  gegen Fatmann der gegen das Pack ist  auf geht es zum UNTERGANG der SPD https://t.co/41UEGgkHc6	HOF	OFFN	hasoc_de_1713
DEUTSCHLAND BRAUCHT ZUWANDERUNG😂😂😂😂  was ja bis jetzt gekommen ist sind ja nur Freunde und Bekannte die wollen ja alle auch nur Studieren--also nix Hände schmutzig machen💩  dann her mit der nächsten Welle aus der Wüste die gut Teppiche ficken ehmm sorry flicken können👌👌 https://t.co/d4WoZI3TEo	HOF	OFFN	hasoc_de_1714
sehr richtig und gut  gesagt!!👍👍👍  #und viele doofmichels begreifen das nicht mal!!💩💩 https://t.co/dozlF9cZe6	HOF	OFFN	hasoc_de_1715
Flüchtlingskosten Verteilung.    Schaut was mit deutschen Steuergelder gemacht wird👌👌  na dann wird es wohl nix mit dem Wochenende-ab in die Arbeitsklamotten und auf geht es Steuren ranschaffen👍👍 https://t.co/YE3vBsS6RC	NOT	NONE	hasoc_de_1716
Mascha wartet schon ;). Allen ein schönes Wochenende 😀😀👍👍👍 https://t.co/4VXuO9qISa	NOT	NONE	hasoc_de_1717
Mascha wartet schon ;). Allen ein schönes Wochenende 😀😀👍👍👍 https://t.co/P7Wj0Wad0H	NOT	NONE	hasoc_de_1718
Ist in Eberswalde noch die Nervenheilanstalt in Betrieb, oder sind die Insassen alle in der Stadtverwaltung angestellt? 😡😡😎😎 https://t.co/K5xn9Relr0	NOT	NONE	hasoc_de_1719
Hahaha...es wird immer besser in der Freiluftklapse. Der Hamburger Lügen-Speichel puscht den narzisstischen Schülersprecher und Ex-Callcenter-Agenten noch zum Kanzler hoch. Dann hat Deutschland das, was es verdient: 'ne Luftpumpe, die sagt, wo' s langgeht.👍👍 https://t.co/Jo9V3rsBEe	HOF	OFFN	hasoc_de_1720
Huch, Kim Jong Merkel, der Zonenlurch. https://t.co/0UnKNhnXmf	HOF	OFFN	hasoc_de_1721
Huch, Kim Jong Merkel, der Zonenlurch. https://t.co/8dbOgiKfBU	HOF	OFFN	hasoc_de_1722
Was es nicht alles gibt, wurden Frauen denn nicht schon immer verprügelt????🤔🤔🤔 https://t.co/pFPyGsCigo	NOT	NONE	hasoc_de_1723
😂😂besser kann man die aktuelle Lage nicht beschreiben https://t.co/3t3A4fL8NO	NOT	NONE	hasoc_de_1724
In einer Demokratie gibt es bei der Meinungsfreiheit kein Tabu,👍👍 https://t.co/Wc2LHCVoaQ	NOT	NONE	hasoc_de_1725
WOW!!! Fahrradständer als Klimaschutzprojekt... was für eine völlig neue Idee, endlich gibt es Fahrradständer an Schulen... das ich das noch erleben darf... DANKE GRETA!!!!👏👏👏 https://t.co/jZ9phuVOKg	NOT	NONE	hasoc_de_1726
😂😂😂😂 https://t.co/49dkNgmEXi	NOT	NONE	hasoc_de_1727
WährendZahlen islamistischer Gefährder und Terrorverfahren stark ansteigen, instrumentalisiert die Bundesregierung Sicherheitsbehörden zur Kriminalisierung von kritischen Bürgern. Das BKA veranstaltete dazu am heutigen Tage den »vierten bundesweiten Aktionstag gegen Hasspostings« https://t.co/Ih9iN0Zw42	NOT	NONE	hasoc_de_1728
keine Fußball WM--da macht man es eben auf die andere Art 💩💩🤮🤮 https://t.co/IB05N0XR2Y	HOF	PRFN	hasoc_de_1729
da kann man gut lachen wenn man sich schön die Taschen füllen kann und  auf seine Themen Scheisst 💩💩  selber fressen macht dick!!+was interessieren mich andere+ https://t.co/VnuQyoOOOV	HOF	PRFN	hasoc_de_1730
https://t.co/aiOESp3Xtk	NOT	NONE	hasoc_de_1731
habe gar nicht die tollen Bilder im Staats Tv gesehen über das herzliche treffen gesehen👏👏👏😂😂  Kommen die noch??🤔🤔  müssen wohl erst bissel nach gebessert werden👌👌💩💩 https://t.co/BzN2huW6d2	HOF	PRFN	hasoc_de_1732
Ihr geht für Politiker in den Tod, denen euer Volk, eure Familien und euer Land scheiß egal sind.  Für Deutschland gerne👌👌  für den Scheisshaufen aus Berlin--niemalsssssssssssssssss👍👍 https://t.co/qtf7qNaNNA	HOF	OFFN	hasoc_de_1733
Helfe auch DU 👍👍👍👍👍👍👍👍👍👍 https://t.co/6mTD15e6pR	NOT	NONE	hasoc_de_1734
Multikulti -Streicheleinheiten  „Er wollte nur die Tiere streicheln“– Nackter „Mann“trieb sich in Eselgehege herum   Die junge Besitzerin eines Eselgeheges im Wienerwald in Niederösterreich erwischte einen unbekleideten Mann,als er sich am helllichten Tag auf dem Gelände herumtrieb https://t.co/nU5tMo8Sxt	NOT	NONE	hasoc_de_1735
Interessant...🤔🤔😙😙  na sicher sagen wir mal die Räcchten waren es das viel besser für das Staats-Tv👍👍  mal schauen wie intensiv hier ermittelt wird https://t.co/8CuFTSrjY4	NOT	NONE	hasoc_de_1736
ab morgen bei den Friday for no Hirn Demos 🤔🤔     Scheissen für die Umwelt 👍👍👍 https://t.co/VzPNlj4zrj	HOF	PRFN	hasoc_de_1737
Sommerbäder: Hier tauchen immer mehr Ganoven auf.... zufällig diese Spezies 'junge Männer' , 'Gruppe junge Männer' , 'Mann' , 'brutalo Gang' und was es alles für Umschreibungen für immer gleichen Phänotypen  ja die Gruppen immer wie man es eben kennt😡😡  https://t.co/gnoaYIDpkt.. https://t.co/6WTflWmKbG	NOT	NONE	hasoc_de_1738
Fressen für Deutschland😡😡  „Bislang arbeitet niemand in der großen Familie. Die Familie bekommt vom Amt -nach Angaben von Vater Abboud- insgesamt 3785 Euro. Zusammengesetzt aus Hartz IV und Kindergeld. Die Miete für die Wohnungen zahlt der Staat.“ https://t.co/3ahKinrlkz.. https://t.co/pWeZCY6qwZ	HOF	PRFN	hasoc_de_1739
Schlaraffenland  2.500 Ausländer kommen trotz Ausreisegeld zurück/ Zwischen Anfang 2017 und Ende April 2019 wurden laut Bundesinnenministerium Fördermittel in Höhe von rund 83.000 Euro zurückgezahlt. Im Jahr 2018 wurden für das Förderprogramm knapp 9,5 Millionen Euro aufgewendet. https://t.co/qyJYCk8v5a	NOT	NONE	hasoc_de_1740
That's Germany: Bei den Kartoffeln juristisch dicke Hose markieren, bei den Bärtigen kuschen und sich einscheissen. Und die stinkende Brühe nennt sich noch immer ohne rot zu werden 'Rechtsstaat'. Mir fehlen langsam die Worte, um meinen Ekel auszudrücken  Meinungsfreiheit was datt? https://t.co/6x3igJjvGn	HOF	PRFN	hasoc_de_1741
Nachruf für CDU-Politiker Walter Lübcke (︎65)  Ein echter Vorreiter !!! für Demokratie gegen Deutsche 👍👍  die Menschen waren voll begeistert von so einen tollem CDU -Mann  na da  kann es ja nur bergab gehen👍👍 https://t.co/OCrYrvxMUA	NOT	NONE	hasoc_de_1742
Had to share this one🤣🤣👍👍    die Amis sind eben und waren es schon immer saublöd👍👍  wenn interessiert schon solche Hohlbirnen ala Kardashians🤔🤔 https://t.co/ECgcJBC9J2	HOF	OFFN	hasoc_de_1743
🤣🤣🤣👍👍  der hat doch keinen Spargelstecher der arme Wolf 🤔🤔 https://t.co/oXvvzNxQ8M	NOT	NONE	hasoc_de_1744
mal was in eigener Sache  warum kommt dieser scheiss  https://t.co/A9k9CbZ4Ca  immer in meinen privat Nachrichten ??  heute bestimmt schon 10 mal als privater chat angezeigt😡😡	HOF	PRFN	hasoc_de_1745
Ich gebe es mal so weiter, ob man es glauben kann oder nicht, ich weiß es nicht. Macht euch eure eigenen Gedanken.🤔🤔  Aber meine Meinung dazu--mit oder ohne Haare sie ist und bleibt Müll den keiner haben will👍👍👏  na ja solange schön rassiert das ok🤣🤣👌 https://t.co/l8nsgZMrZ3	NOT	NONE	hasoc_de_1746
Glückwunsch SPD  das ist der richtige Schritt in die Zukunft👍👍👍  so stellt ihr mit Sicherheit 2021 einen Bundeskanzler/rin😂😂😂😂  oh mein Gott Satire aus ich kann nicht mehr vor lachen🤣🤣😇😇 https://t.co/OxCFzd64Ez	NOT	NONE	hasoc_de_1747
ja sehe ich morgens um 6 wie sie alle zur arbeit strömen 👍👍  ach sorry da war ich um 13Uhr in der Stadt da sah ich ich den Ansturm auf dem Amt wo es kostenlos Geld abzufassen gibt  morgens sehe ich nur den doofenSchlafmichel zur arbeit rammeln😡😡 https://t.co/6U0QacXs0L	HOF	OFFN	hasoc_de_1748
ehm Wettervorhersage oder Escortservice 🤔🤔😂😂 https://t.co/Vhb1uwm6fA	NOT	NONE	hasoc_de_1749
Es geht um 900.000 Euro: Großer Carsharing-Betrug bei der Bundeswehr    Na haben wir ja lange nichts mehr von unserem Liebling von der Leichen gehört  die wird Gott danken für die Klimadebatte😡😡👍👍  die kann so ungestört am Stuhl kleben bleiben-Machterhalt um JEDENPreis🤮 https://t.co/FofetWjjJk	HOF	PRFN	hasoc_de_1750
Wenn du auf einer Party mal dringend musst, aber die Toilette nicht findest. 😂😂 https://t.co/3crBsDolFR	NOT	NONE	hasoc_de_1751
Wie scheiße die wohl aussieht, wenn sie mit 60 rauskommt und ihre verschissenen Tattos verblasst sind ? 🤔🤔🤣🤣  das mal ein Kapitän wo man nur noch über Bord springen will😂😂 https://t.co/qSPs05MSvs	HOF	PRFN	hasoc_de_1752
CDU Mitglieder sitzen in Zukunft nicht mehr ganz so entspannt auf ihrer Terrasse in Hessen. Keiner weiß bisher wer der Terrassenmörder ist ?🤔🤔	NOT	NONE	hasoc_de_1753
Hier noch was zum Tag versauen!🤢🤢  Wünsche euch einen schönen Wochenteiler  nun geht es berg ab!!👍👍 https://t.co/G5lww9wu6i	HOF	PRFN	hasoc_de_1754
